index,marker,R1,R2,R3,R4
25061,7,GREEN,GREEN,GREEN,GREEN
25062,7,GREEN,GREEN,GREEN,GREEN
25063,7,GREEN,GREEN,GREEN,GREEN
25064,7,GREEN,GREEN,GREEN,GREEN
25065,7,YELLOW,RED,YELLOW,YELLOW
25066,7,YELLOW,RED,YELLOW,YELLOW
25067,7,YELLOW,GREEN,YELLOW,YELLOW
25068,7,YELLOW,GREEN,GREEN,GREEN
25069,7,GREEN,GREEN,GREEN,GREEN
25070,7,GREEN,GREEN,GREEN,GREEN
25071,7,GREEN,GREEN,GREEN,GREEN
25072,7,GREEN,GREEN,GREEN,GREEN
25073,7,GREEN,GREEN,GREEN,GREEN
25074,7,GREEN,GREEN,GREEN,GREEN
25075,6,YELLOW,YELLOW,RED,RED
25076,6,YELLOW,YELLOW,YELLOW,RED
25077,6,GREEN,GREEN,YELLOW,YELLOW
25078,6,GREEN,GREEN,YELLOW,YELLOW
25079,6,GREEN,GREEN,YELLOW,YELLOW
25080,6,GREEN,GREEN,GREEN,YELLOW
25081,6,GREEN,GREEN,GREEN,YELLOW
25082,6,GREEN,GREEN,GREEN,GREEN
25083,6,GREEN,GREEN,GREEN,GREEN
25084,6,GREEN,GREEN,GREEN,GREEN
25085,6,GREEN,GREEN,GREEN,GREEN
25086,6,GREEN,GREEN,GREEN,GREEN
25087,6,GREEN,GREEN,GREEN,GREEN
25088,6,YELLOW,RED,YELLOW,YELLOW
25089,6,GREEN,YELLOW,YELLOW,YELLOW
25090,6,YELLOW,YELLOW,RED,RED
25091,6,YELLOW,YELLOW,GREEN,RED
25092,6,YELLOW,GREEN,GREEN,GREEN
25093,6,GREEN,GREEN,GREEN,GREEN
25094,6,GREEN,GREEN,GREEN,GREEN
25095,6,GREEN,GREEN,GREEN,GREEN
25096,6,GREEN,GREEN,GREEN,GREEN
25097,6,GREEN,GREEN,GREEN,GREEN
25098,6,GREEN,GREEN,GREEN,GREEN
25099,6,GREEN,GREEN,GREEN,GREEN
25100,6,GREEN,GREEN,GREEN,GREEN
25101,6,GREEN,GREEN,GREEN,GREEN
25102,6,GREEN,GREEN,GREEN,GREEN
25103,6,GREEN,GREEN,GREEN,GREEN
25104,6,GREEN,GREEN,GREEN,GREEN
25105,6,GREEN,GREEN,GREEN,GREEN
25106,6,GREEN,GREEN,GREEN,GREEN
25107,6,GREEN,GREEN,GREEN,GREEN
25108,6,GREEN,GREEN,GREEN,GREEN
25109,6,GREEN,GREEN,GREEN,GREEN
25110,6,GREEN,GREEN,GREEN,GREEN
25111,6,GREEN,GREEN,GREEN,GREEN
25112,6,GREEN,GREEN,GREEN,GREEN
25113,6,GREEN,GREEN,GREEN,GREEN
25114,6,RED,RED,YELLOW,YELLOW
25115,6,RED,RED,YELLOW,YELLOW
25116,6,GREEN,GREEN,GREEN,GREEN
25117,6,GREEN,GREEN,GREEN,GREEN
25118,6,GREEN,GREEN,GREEN,GREEN
25119,6,GREEN,GREEN,GREEN,GREEN
25120,6,GREEN,GREEN,GREEN,GREEN
25121,6,GREEN,GREEN,GREEN,GREEN
25122,6,GREEN,GREEN,GREEN,GREEN
25123,6,GREEN,GREEN,GREEN,GREEN
25124,6,GREEN,GREEN,GREEN,GREEN
25125,6,GREEN,GREEN,GREEN,GREEN
25126,6,GREEN,GREEN,GREEN,GREEN
25127,6,GREEN,GREEN,GREEN,GREEN
25128,6,GREEN,GREEN,GREEN,GREEN
25129,6,GREEN,GREEN,GREEN,GREEN
25130,6,GREEN,GREEN,GREEN,GREEN
25131,6,GREEN,GREEN,GREEN,GREEN
25132,6,GREEN,GREEN,GREEN,GREEN
25133,6,GREEN,GREEN,GREEN,GREEN
25134,6,GREEN,GREEN,GREEN,GREEN
25135,6,GREEN,GREEN,GREEN,GREEN
25136,6,GREEN,GREEN,GREEN,GREEN
25137,6,YELLOW,YELLOW,RED,RED
25138,6,YELLOW,YELLOW,RED,RED
25139,6,GREEN,GREEN,YELLOW,YELLOW
25140,6,GREEN,GREEN,YELLOW,YELLOW
25141,6,GREEN,GREEN,GREEN,GREEN
25142,6,GREEN,GREEN,GREEN,GREEN
25143,6,GREEN,GREEN,GREEN,GREEN
25144,6,RED,YELLOW,YELLOW,YELLOW
25145,6,RED,YELLOW,YELLOW,YELLOW
25146,6,YELLOW,YELLOW,YELLOW,RED
25147,6,GREEN,GREEN,GREEN,GREEN
25148,6,GREEN,GREEN,GREEN,GREEN
25149,6,GREEN,GREEN,GREEN,GREEN
25150,6,GREEN,GREEN,GREEN,GREEN
25151,6,GREEN,GREEN,GREEN,GREEN
25152,6,GREEN,GREEN,GREEN,GREEN
25153,6,GREEN,GREEN,GREEN,GREEN
25154,6,GREEN,GREEN,GREEN,GREEN
25155,6,GREEN,GREEN,GREEN,GREEN
25156,6,GREEN,GREEN,GREEN,GREEN
25157,6,GREEN,GREEN,GREEN,GREEN
25158,6,GREEN,GREEN,GREEN,GREEN
25159,6,GREEN,GREEN,GREEN,GREEN
25160,6,GREEN,GREEN,GREEN,GREEN
25161,6,GREEN,GREEN,GREEN,GREEN
25162,6,GREEN,GREEN,GREEN,GREEN
25163,6,GREEN,GREEN,GREEN,GREEN
25164,6,YELLOW,RED,YELLOW,GREEN
25165,6,YELLOW,RED,YELLOW,GREEN
25166,6,YELLOW,YELLOW,YELLOW,GREEN
25167,6,GREEN,YELLOW,YELLOW,GREEN
25168,6,GREEN,GREEN,GREEN,GREEN
25169,6,GREEN,GREEN,GREEN,GREEN
25170,6,GREEN,GREEN,GREEN,GREEN
25171,6,GREEN,GREEN,GREEN,GREEN
25172,6,YELLOW,RED,YELLOW,YELLOW
25173,6,RED,YELLOW,YELLOW,YELLOW
25174,6,RED,RED,YELLOW,YELLOW
25175,6,YELLOW,YELLOW,RED,RED
25176,6,GREEN,GREEN,GREEN,YELLOW
25177,6,GREEN,GREEN,GREEN,GREEN
25178,6,GREEN,GREEN,GREEN,GREEN
25179,6,GREEN,GREEN,GREEN,GREEN
25180,6,GREEN,GREEN,GREEN,GREEN
25181,6,GREEN,GREEN,GREEN,GREEN
25182,6,GREEN,GREEN,GREEN,GREEN
25183,6,GREEN,GREEN,GREEN,GREEN
25184,6,GREEN,GREEN,GREEN,GREEN
25185,6,GREEN,GREEN,GREEN,GREEN
25186,6,GREEN,GREEN,GREEN,GREEN
25187,6,GREEN,GREEN,GREEN,GREEN
25188,6,GREEN,GREEN,GREEN,GREEN
25189,6,GREEN,GREEN,GREEN,GREEN
25190,6,GREEN,GREEN,GREEN,GREEN
25191,6,GREEN,GREEN,GREEN,GREEN
25192,6,GREEN,GREEN,GREEN,GREEN
25193,6,GREEN,GREEN,GREEN,GREEN
25194,6,GREEN,GREEN,GREEN,GREEN
25195,6,GREEN,GREEN,GREEN,GREEN
25196,6,GREEN,GREEN,GREEN,GREEN
25197,6,YELLOW,YELLOW,RED,RED
25198,6,YELLOW,GREEN,YELLOW,YELLOW
25199,6,GREEN,GREEN,GREEN,GREEN
25200,6,GREEN,GREEN,GREEN,GREEN
25201,6,GREEN,GREEN,GREEN,GREEN
25202,6,GREEN,GREEN,GREEN,GREEN
25203,6,RED,RED,GREEN,YELLOW
25204,6,YELLOW,YELLOW,YELLOW,RED
25205,6,GREEN,GREEN,GREEN,GREEN
25206,6,GREEN,GREEN,GREEN,GREEN
25207,6,GREEN,GREEN,GREEN,GREEN
25208,6,GREEN,GREEN,GREEN,GREEN
25209,6,GREEN,GREEN,GREEN,GREEN
25210,6,GREEN,GREEN,GREEN,GREEN
25211,6,GREEN,GREEN,GREEN,GREEN
25212,6,GREEN,GREEN,GREEN,GREEN
25213,6,GREEN,GREEN,GREEN,GREEN
25214,6,GREEN,GREEN,GREEN,GREEN
25215,6,GREEN,GREEN,GREEN,GREEN
25216,6,GREEN,GREEN,GREEN,GREEN
25217,6,GREEN,GREEN,GREEN,GREEN
25218,6,GREEN,GREEN,GREEN,GREEN
25219,6,GREEN,GREEN,GREEN,GREEN
25220,6,GREEN,GREEN,GREEN,GREEN
25221,6,GREEN,GREEN,GREEN,GREEN
25222,6,GREEN,GREEN,GREEN,GREEN
25223,6,GREEN,GREEN,GREEN,GREEN
25224,6,GREEN,GREEN,GREEN,GREEN
25225,6,GREEN,GREEN,GREEN,GREEN
25226,6,GREEN,GREEN,GREEN,GREEN
25227,6,GREEN,GREEN,GREEN,GREEN
25228,6,GREEN,GREEN,GREEN,GREEN
25229,6,GREEN,GREEN,GREEN,GREEN
25230,6,GREEN,GREEN,GREEN,GREEN
25231,6,GREEN,GREEN,GREEN,GREEN
25232,6,GREEN,GREEN,GREEN,GREEN
25233,6,GREEN,GREEN,GREEN,GREEN
25234,6,GREEN,GREEN,GREEN,GREEN
25235,6,RED,YELLOW,YELLOW,GREEN
25236,6,RED,RED,YELLOW,GREEN
25237,6,RED,RED,YELLOW,GREEN
25238,6,RED,RED,YELLOW,GREEN
25239,6,GREEN,GREEN,GREEN,GREEN
25240,6,GREEN,GREEN,GREEN,GREEN
25241,6,GREEN,GREEN,GREEN,GREEN
25242,6,GREEN,GREEN,GREEN,GREEN
25243,6,GREEN,GREEN,GREEN,GREEN
25244,6,GREEN,GREEN,GREEN,GREEN
25245,6,GREEN,GREEN,GREEN,GREEN
25246,6,GREEN,GREEN,GREEN,GREEN
25247,6,GREEN,GREEN,GREEN,GREEN
25248,6,GREEN,GREEN,GREEN,GREEN
25249,6,GREEN,GREEN,GREEN,GREEN
25250,6,GREEN,GREEN,GREEN,GREEN
25251,6,GREEN,GREEN,GREEN,GREEN
25252,6,GREEN,GREEN,GREEN,GREEN
25253,6,GREEN,GREEN,GREEN,YELLOW
25254,6,GREEN,GREEN,GREEN,YELLOW
25255,6,GREEN,GREEN,GREEN,YELLOW
25256,6,GREEN,GREEN,GREEN,YELLOW
25257,6,GREEN,GREEN,GREEN,YELLOW
25258,6,YELLOW,GREEN,YELLOW,YELLOW
25259,6,YELLOW,GREEN,GREEN,YELLOW
25260,6,RED,YELLOW,GREEN,YELLOW
25261,6,GREEN,GREEN,GREEN,GREEN
25262,6,GREEN,GREEN,GREEN,GREEN
25263,6,GREEN,GREEN,GREEN,GREEN
25264,6,GREEN,GREEN,GREEN,GREEN
25265,6,GREEN,GREEN,GREEN,GREEN
25266,6,GREEN,GREEN,GREEN,GREEN
25267,6,GREEN,GREEN,GREEN,GREEN
25268,6,GREEN,GREEN,GREEN,GREEN
25269,6,GREEN,GREEN,GREEN,GREEN
25270,6,GREEN,GREEN,GREEN,GREEN
25271,6,GREEN,GREEN,GREEN,GREEN
25272,6,GREEN,GREEN,GREEN,GREEN
25273,6,GREEN,GREEN,GREEN,GREEN
25274,6,GREEN,GREEN,GREEN,GREEN
25275,6,GREEN,GREEN,GREEN,GREEN
25276,6,GREEN,GREEN,GREEN,YELLOW
25277,6,GREEN,GREEN,GREEN,GREEN
25278,6,GREEN,GREEN,GREEN,GREEN
25279,6,GREEN,GREEN,GREEN,GREEN
25280,6,GREEN,GREEN,GREEN,GREEN
25281,6,GREEN,GREEN,GREEN,GREEN
25282,6,YELLOW,RED,YELLOW,YELLOW
25283,6,RED,RED,YELLOW,YELLOW
25284,6,GREEN,GREEN,GREEN,GREEN
25285,6,GREEN,GREEN,GREEN,GREEN
25286,6,YELLOW,GREEN,GREEN,GREEN
25287,6,GREEN,GREEN,GREEN,GREEN
25288,6,GREEN,GREEN,GREEN,GREEN
25289,6,GREEN,GREEN,GREEN,GREEN
25290,6,GREEN,GREEN,GREEN,GREEN
25291,6,GREEN,GREEN,GREEN,GREEN
25292,6,GREEN,GREEN,GREEN,GREEN
25293,6,GREEN,GREEN,GREEN,GREEN
25294,6,GREEN,GREEN,GREEN,GREEN
25295,6,GREEN,GREEN,GREEN,GREEN
25296,6,GREEN,GREEN,GREEN,GREEN
25297,6,GREEN,GREEN,GREEN,GREEN
25298,6,GREEN,GREEN,GREEN,GREEN
25299,6,GREEN,GREEN,GREEN,GREEN
25300,6,GREEN,GREEN,GREEN,GREEN
25301,6,GREEN,GREEN,GREEN,GREEN
25302,6,GREEN,GREEN,GREEN,GREEN
25303,6,GREEN,GREEN,GREEN,GREEN
25304,6,YELLOW,YELLOW,YELLOW,RED
25305,6,YELLOW,YELLOW,YELLOW,GREEN
25306,6,GREEN,GREEN,GREEN,GREEN
25307,6,GREEN,GREEN,GREEN,GREEN
25308,6,GREEN,GREEN,GREEN,GREEN
25309,6,GREEN,GREEN,GREEN,GREEN
25310,6,GREEN,GREEN,GREEN,GREEN
25311,6,GREEN,GREEN,GREEN,GREEN
25312,6,GREEN,GREEN,GREEN,GREEN
25313,6,GREEN,GREEN,GREEN,GREEN
25314,6,GREEN,GREEN,GREEN,GREEN
25315,6,GREEN,GREEN,GREEN,GREEN
25316,6,GREEN,GREEN,GREEN,GREEN
25317,6,GREEN,GREEN,GREEN,GREEN
25318,6,RED,YELLOW,YELLOW,YELLOW
25319,6,YELLOW,RED,YELLOW,YELLOW
25320,6,RED,YELLOW,YELLOW,YELLOW
25321,6,RED,RED,YELLOW,YELLOW
25322,6,GREEN,GREEN,GREEN,GREEN
25323,6,GREEN,GREEN,GREEN,GREEN
25324,6,GREEN,GREEN,GREEN,GREEN
25325,6,GREEN,GREEN,GREEN,GREEN
25326,6,GREEN,GREEN,GREEN,GREEN
25327,6,GREEN,GREEN,GREEN,GREEN
25328,6,GREEN,GREEN,GREEN,GREEN
25329,6,GREEN,GREEN,GREEN,GREEN
25330,6,GREEN,GREEN,GREEN,GREEN
25331,6,GREEN,GREEN,GREEN,GREEN
25332,6,GREEN,GREEN,GREEN,GREEN
25333,6,GREEN,GREEN,GREEN,GREEN
25334,6,GREEN,GREEN,GREEN,GREEN
25335,6,GREEN,GREEN,GREEN,GREEN
25336,6,GREEN,GREEN,GREEN,GREEN
25337,6,GREEN,GREEN,GREEN,GREEN
25338,6,GREEN,GREEN,GREEN,GREEN
25339,6,GREEN,GREEN,GREEN,GREEN
25340,6,GREEN,GREEN,GREEN,GREEN
25341,6,YELLOW,YELLOW,YELLOW,RED
25342,6,GREEN,GREEN,GREEN,GREEN
25343,6,GREEN,GREEN,GREEN,GREEN
25344,6,GREEN,GREEN,GREEN,GREEN
25345,6,GREEN,GREEN,GREEN,GREEN
25346,6,GREEN,GREEN,GREEN,GREEN
25347,6,GREEN,GREEN,GREEN,GREEN
25348,6,RED,RED,YELLOW,YELLOW
25349,6,RED,RED,YELLOW,YELLOW
25350,6,YELLOW,YELLOW,YELLOW,RED
25351,6,GREEN,GREEN,GREEN,YELLOW
25352,6,GREEN,GREEN,GREEN,YELLOW
25353,6,GREEN,GREEN,GREEN,GREEN
25354,6,GREEN,GREEN,GREEN,GREEN
25355,6,GREEN,GREEN,GREEN,GREEN
25356,6,GREEN,GREEN,GREEN,GREEN
25357,6,GREEN,GREEN,GREEN,GREEN
25358,6,GREEN,GREEN,GREEN,GREEN
25359,6,GREEN,GREEN,GREEN,GREEN
25360,6,GREEN,GREEN,GREEN,GREEN
25361,6,GREEN,GREEN,GREEN,GREEN
25362,6,GREEN,GREEN,GREEN,GREEN
25363,6,GREEN,GREEN,GREEN,GREEN
25364,6,GREEN,GREEN,GREEN,GREEN
25365,6,GREEN,GREEN,GREEN,GREEN
25366,6,GREEN,GREEN,GREEN,GREEN
25367,6,GREEN,GREEN,GREEN,GREEN
25368,6,GREEN,GREEN,GREEN,GREEN
25369,6,GREEN,GREEN,GREEN,GREEN
25370,6,GREEN,GREEN,GREEN,GREEN
25371,6,GREEN,GREEN,GREEN,GREEN
25372,6,GREEN,GREEN,GREEN,GREEN
25373,6,GREEN,GREEN,GREEN,GREEN
25374,6,RED,YELLOW,YELLOW,YELLOW
25375,6,RED,RED,YELLOW,YELLOW
25376,6,RED,YELLOW,YELLOW,YELLOW
25377,6,GREEN,GREEN,GREEN,GREEN
25378,6,GREEN,GREEN,GREEN,GREEN
25379,6,GREEN,GREEN,GREEN,GREEN
25380,6,GREEN,GREEN,GREEN,GREEN
25381,6,GREEN,GREEN,GREEN,GREEN
25382,6,GREEN,GREEN,GREEN,GREEN
25383,6,GREEN,GREEN,GREEN,GREEN
25384,6,GREEN,GREEN,GREEN,GREEN
25385,6,GREEN,GREEN,GREEN,GREEN
25386,6,GREEN,GREEN,GREEN,GREEN
25387,6,GREEN,GREEN,GREEN,GREEN
25388,6,GREEN,GREEN,GREEN,GREEN
25389,6,GREEN,GREEN,GREEN,GREEN
25390,6,GREEN,GREEN,GREEN,GREEN
25391,5,GREEN,GREEN,GREEN,YELLOW
25392,5,GREEN,GREEN,GREEN,GREEN
25393,5,GREEN,GREEN,GREEN,GREEN
25394,5,GREEN,GREEN,GREEN,GREEN
25395,5,GREEN,GREEN,GREEN,GREEN
25396,5,GREEN,GREEN,GREEN,GREEN
25397,5,GREEN,GREEN,GREEN,GREEN
25398,5,GREEN,GREEN,GREEN,GREEN
25399,5,GREEN,GREEN,GREEN,GREEN
25400,5,RED,YELLOW,YELLOW,YELLOW
25401,5,GREEN,GREEN,GREEN,GREEN
25402,5,GREEN,GREEN,GREEN,GREEN
25403,5,GREEN,GREEN,GREEN,GREEN
25404,5,GREEN,GREEN,GREEN,GREEN
25405,5,GREEN,GREEN,GREEN,GREEN
25406,5,GREEN,GREEN,GREEN,GREEN
25407,5,GREEN,GREEN,GREEN,GREEN
25408,5,GREEN,GREEN,GREEN,GREEN
25409,5,GREEN,GREEN,GREEN,GREEN
25410,5,GREEN,GREEN,GREEN,GREEN
25411,5,GREEN,GREEN,GREEN,GREEN
25412,5,GREEN,GREEN,GREEN,GREEN
25413,5,GREEN,GREEN,GREEN,GREEN
25414,5,GREEN,GREEN,GREEN,GREEN
25415,5,GREEN,GREEN,GREEN,GREEN
25416,5,GREEN,GREEN,GREEN,GREEN
25417,5,GREEN,GREEN,GREEN,GREEN
25418,5,GREEN,GREEN,GREEN,GREEN
25419,5,GREEN,GREEN,GREEN,GREEN
25420,5,GREEN,GREEN,GREEN,GREEN
25421,5,GREEN,GREEN,GREEN,GREEN
25422,5,YELLOW,YELLOW,YELLOW,GREEN
25423,5,GREEN,YELLOW,GREEN,GREEN
25424,5,GREEN,YELLOW,GREEN,GREEN
25425,5,GREEN,GREEN,GREEN,GREEN
25426,5,GREEN,GREEN,GREEN,GREEN
25427,5,GREEN,GREEN,GREEN,GREEN
25428,5,GREEN,GREEN,GREEN,GREEN
25429,5,YELLOW,RED,YELLOW,YELLOW
25430,5,GREEN,GREEN,GREEN,GREEN
25431,5,GREEN,GREEN,GREEN,GREEN
25432,5,GREEN,GREEN,GREEN,GREEN
25433,5,GREEN,GREEN,GREEN,GREEN
25434,5,GREEN,GREEN,GREEN,GREEN
25435,5,GREEN,GREEN,GREEN,GREEN
25436,5,GREEN,GREEN,GREEN,GREEN
25437,5,GREEN,GREEN,GREEN,GREEN
25438,5,GREEN,GREEN,GREEN,GREEN
25439,5,GREEN,GREEN,GREEN,GREEN
25440,5,GREEN,GREEN,GREEN,GREEN
25441,5,GREEN,GREEN,GREEN,GREEN
25442,5,GREEN,GREEN,GREEN,GREEN
25443,5,GREEN,GREEN,GREEN,GREEN
25444,5,GREEN,GREEN,GREEN,GREEN
25445,5,GREEN,GREEN,GREEN,GREEN
25446,5,GREEN,GREEN,GREEN,GREEN
25447,5,GREEN,GREEN,GREEN,GREEN
25448,5,GREEN,GREEN,GREEN,GREEN
25449,5,GREEN,GREEN,GREEN,GREEN
25450,5,GREEN,GREEN,GREEN,GREEN
25451,5,GREEN,GREEN,GREEN,GREEN
25452,5,GREEN,GREEN,GREEN,GREEN
25453,5,YELLOW,YELLOW,RED,RED
25454,5,GREEN,GREEN,GREEN,GREEN
25455,5,GREEN,GREEN,GREEN,GREEN
25456,5,GREEN,GREEN,GREEN,GREEN
25457,5,GREEN,GREEN,GREEN,GREEN
25458,5,GREEN,GREEN,GREEN,GREEN
25459,5,GREEN,GREEN,GREEN,GREEN
25460,5,GREEN,GREEN,GREEN,GREEN
25461,5,GREEN,GREEN,GREEN,GREEN
25462,5,GREEN,GREEN,GREEN,GREEN
25463,5,GREEN,GREEN,GREEN,GREEN
25464,5,GREEN,GREEN,GREEN,GREEN
25465,5,GREEN,GREEN,GREEN,GREEN
25466,5,GREEN,GREEN,GREEN,GREEN
25467,5,GREEN,GREEN,GREEN,GREEN
25468,5,GREEN,GREEN,GREEN,GREEN
25469,5,GREEN,GREEN,GREEN,GREEN
25470,5,GREEN,GREEN,GREEN,GREEN
25471,5,GREEN,GREEN,GREEN,GREEN
25472,5,GREEN,GREEN,GREEN,GREEN
25473,5,GREEN,GREEN,GREEN,GREEN
25474,5,GREEN,GREEN,GREEN,GREEN
25475,5,GREEN,GREEN,GREEN,GREEN
25476,5,GREEN,GREEN,GREEN,GREEN
25477,5,YELLOW,YELLOW,RED,RED
25478,5,GREEN,GREEN,GREEN,GREEN
25479,5,GREEN,GREEN,GREEN,GREEN
25480,5,GREEN,GREEN,GREEN,GREEN
25481,5,GREEN,GREEN,GREEN,GREEN
25482,5,GREEN,GREEN,GREEN,GREEN
25483,5,YELLOW,YELLOW,YELLOW,RED
25484,5,RED,RED,GREEN,YELLOW
25485,5,RED,YELLOW,GREEN,YELLOW
25486,5,GREEN,GREEN,GREEN,YELLOW
25487,5,GREEN,GREEN,GREEN,GREEN
25488,5,GREEN,GREEN,GREEN,GREEN
25489,5,GREEN,GREEN,GREEN,GREEN
25490,5,GREEN,GREEN,GREEN,GREEN
25491,5,GREEN,GREEN,GREEN,GREEN
25492,5,GREEN,GREEN,GREEN,GREEN
25493,5,GREEN,GREEN,GREEN,GREEN
25494,5,GREEN,GREEN,GREEN,GREEN
25495,5,GREEN,GREEN,GREEN,GREEN
25496,5,GREEN,GREEN,GREEN,GREEN
25497,5,GREEN,GREEN,GREEN,GREEN
25498,5,GREEN,GREEN,GREEN,GREEN
25499,5,GREEN,GREEN,GREEN,GREEN
25500,5,GREEN,GREEN,GREEN,GREEN
25501,5,GREEN,GREEN,GREEN,YELLOW
25502,5,GREEN,GREEN,GREEN,GREEN
25503,5,GREEN,GREEN,GREEN,GREEN
25504,5,GREEN,GREEN,GREEN,GREEN
25505,5,GREEN,GREEN,GREEN,GREEN
25506,5,GREEN,GREEN,GREEN,GREEN
25507,5,GREEN,GREEN,GREEN,GREEN
25508,5,GREEN,GREEN,GREEN,GREEN
25509,5,GREEN,GREEN,GREEN,GREEN
25510,5,YELLOW,YELLOW,YELLOW,RED
25511,5,RED,YELLOW,YELLOW,YELLOW
25512,5,YELLOW,RED,YELLOW,YELLOW
25513,5,RED,YELLOW,YELLOW,YELLOW
25514,5,RED,YELLOW,YELLOW,YELLOW
25515,5,RED,YELLOW,YELLOW,YELLOW
25516,5,GREEN,GREEN,GREEN,GREEN
25517,5,GREEN,GREEN,GREEN,GREEN
25518,5,GREEN,GREEN,GREEN,GREEN
25519,5,GREEN,GREEN,GREEN,GREEN
25520,5,GREEN,GREEN,GREEN,GREEN
25521,5,GREEN,GREEN,GREEN,GREEN
25522,5,GREEN,GREEN,GREEN,GREEN
25523,5,GREEN,GREEN,GREEN,GREEN
25524,5,GREEN,GREEN,GREEN,GREEN
25525,5,GREEN,GREEN,GREEN,GREEN
25526,5,GREEN,GREEN,GREEN,GREEN
25527,5,GREEN,GREEN,GREEN,GREEN
25528,5,GREEN,GREEN,GREEN,GREEN
25529,5,GREEN,GREEN,GREEN,GREEN
25530,5,GREEN,GREEN,GREEN,GREEN
25531,5,GREEN,GREEN,GREEN,GREEN
25532,5,GREEN,GREEN,GREEN,GREEN
25533,5,GREEN,GREEN,GREEN,GREEN
25534,5,GREEN,GREEN,GREEN,GREEN
25535,5,GREEN,GREEN,GREEN,GREEN
25536,4,GREEN,GREEN,GREEN,YELLOW
25537,4,GREEN,GREEN,GREEN,GREEN
25538,4,GREEN,GREEN,GREEN,GREEN
25539,4,RED,RED,YELLOW,YELLOW
25540,4,GREEN,YELLOW,RED,YELLOW
25541,4,YELLOW,GREEN,GREEN,YELLOW
25542,4,GREEN,GREEN,GREEN,GREEN
25543,4,GREEN,GREEN,GREEN,GREEN
25544,4,GREEN,GREEN,GREEN,GREEN
25545,4,GREEN,GREEN,GREEN,GREEN
25546,4,GREEN,GREEN,GREEN,GREEN
25547,4,GREEN,GREEN,GREEN,GREEN
25548,4,GREEN,GREEN,GREEN,GREEN
25549,4,GREEN,GREEN,GREEN,GREEN
25550,4,GREEN,GREEN,GREEN,GREEN
25551,4,GREEN,GREEN,GREEN,GREEN
25552,4,GREEN,GREEN,GREEN,GREEN
25553,4,GREEN,GREEN,GREEN,GREEN
25554,4,GREEN,GREEN,GREEN,GREEN
25555,4,GREEN,GREEN,GREEN,GREEN
25556,4,GREEN,GREEN,GREEN,GREEN
25557,4,GREEN,GREEN,GREEN,GREEN
25558,4,GREEN,GREEN,GREEN,GREEN
25559,4,GREEN,GREEN,GREEN,GREEN
25560,4,YELLOW,YELLOW,RED,RED
25561,4,GREEN,YELLOW,YELLOW,GREEN
25562,4,GREEN,GREEN,GREEN,GREEN
25563,4,GREEN,GREEN,GREEN,GREEN
25564,4,GREEN,GREEN,GREEN,GREEN
25565,4,GREEN,GREEN,GREEN,GREEN
25566,4,GREEN,GREEN,GREEN,GREEN
25567,4,RED,YELLOW,YELLOW,YELLOW
25568,4,RED,YELLOW,YELLOW,YELLOW
25569,4,RED,YELLOW,YELLOW,YELLOW
25570,4,GREEN,GREEN,GREEN,GREEN
25571,4,GREEN,GREEN,GREEN,GREEN
25572,4,GREEN,GREEN,GREEN,GREEN
25573,4,GREEN,GREEN,GREEN,GREEN
25574,4,GREEN,GREEN,GREEN,GREEN
25575,4,GREEN,GREEN,GREEN,GREEN
25576,4,GREEN,GREEN,GREEN,GREEN
25577,4,GREEN,GREEN,GREEN,GREEN
25578,4,GREEN,GREEN,GREEN,GREEN
25579,4,GREEN,GREEN,GREEN,GREEN
25580,4,GREEN,GREEN,GREEN,GREEN
25581,4,GREEN,GREEN,GREEN,GREEN
25582,4,GREEN,GREEN,GREEN,GREEN
25583,4,GREEN,GREEN,GREEN,GREEN
25584,4,GREEN,GREEN,GREEN,GREEN
25585,4,GREEN,GREEN,GREEN,GREEN
25586,4,GREEN,GREEN,GREEN,GREEN
25587,4,GREEN,GREEN,GREEN,GREEN
25588,4,GREEN,GREEN,GREEN,GREEN
25589,4,GREEN,GREEN,GREEN,GREEN
25590,4,GREEN,GREEN,GREEN,GREEN
25591,4,GREEN,GREEN,GREEN,GREEN
25592,4,GREEN,GREEN,GREEN,GREEN
25593,4,YELLOW,YELLOW,RED,RED
25594,4,GREEN,GREEN,GREEN,GREEN
25595,4,GREEN,GREEN,GREEN,GREEN
25596,4,GREEN,GREEN,GREEN,GREEN
25597,4,GREEN,GREEN,GREEN,GREEN
25598,4,GREEN,GREEN,GREEN,GREEN
25599,4,GREEN,GREEN,GREEN,GREEN
25600,4,GREEN,GREEN,GREEN,GREEN
25601,4,YELLOW,YELLOW,YELLOW,RED
25602,4,YELLOW,YELLOW,RED,YELLOW
25603,4,YELLOW,YELLOW,RED,RED
25604,4,GREEN,GREEN,GREEN,YELLOW
25605,4,GREEN,GREEN,GREEN,GREEN
25606,4,GREEN,GREEN,GREEN,GREEN
25607,4,GREEN,GREEN,GREEN,GREEN
25608,4,GREEN,GREEN,GREEN,GREEN
25609,4,GREEN,GREEN,GREEN,GREEN
25610,4,GREEN,GREEN,GREEN,GREEN
25611,4,GREEN,GREEN,GREEN,GREEN
25612,4,GREEN,GREEN,GREEN,GREEN
25613,4,GREEN,GREEN,GREEN,GREEN
25614,4,GREEN,GREEN,GREEN,GREEN
25615,4,GREEN,GREEN,GREEN,GREEN
25616,4,GREEN,GREEN,GREEN,GREEN
25617,4,GREEN,GREEN,GREEN,GREEN
